Date,BTC,CAD,HKD,SP500,TWD,EUR,GBP,CNY
2017-07-02,0.13078277970468888,0.6905132192846033,0.603379721669981,0.6742461208158487,0.3797709923664119,0.22044444444444444,0.1734013338564142,0.6660224877020378
2017-07-03,0.13343438630739096,0.6905132192846033,0.603379721669981,0.6742461208158487,0.3797709923664119,0.22044444444444444,0.1734013338564142,0.6660224877020378
2017-07-04,0.1357091121899975,0.6905132192846033,0.603379721669981,0.6759539377378746,0.3797709923664119,0.22044444444444444,0.1734013338564142,0.6660224877020378
2017-07-05,0.13592624511515541,0.6901244167962675,0.5755467196819097,0.6759539377378746,0.393129770992366,0.21355555555555528,0.1700666928207144,0.6669887561489807
2017-07-06,0.13540099022953536,0.6774883359253498,0.6232604373757482,0.6648775251293063,0.40267175572519065,0.22977777777777764,0.17653981953707332,0.6665495432185526
2017-07-07,0.13034127609020113,0.6652410575427681,0.6192842942346033,0.6723919195862204,0.393129770992366,0.22688888888888847,0.1594743036484898,0.6708538299367524
2017-07-08,0.13337545022770522,0.6677682737169517,0.6312127236580523,0.6734654045086369,0.393129770992366,0.22688888888888847,0.16025892506865436,0.6697118763176384
2017-07-09,0.1305702996279272,0.6677682737169517,0.6312127236580523,0.6734654045086369,0.393129770992366,0.22688888888888847,0.16025892506865436,0.6697118763176384
2017-07-10,0.12262375155030322,0.6677682737169517,0.6312127236580523,0.6734654045086369,0.393129770992366,0.22688888888888847,0.16025892506865436,0.6697118763176384
2017-07-11,0.12056770954231998,0.6751555209953344,0.6262425447316105,0.6725383038938227,0.38740458015267176,0.23444444444444423,0.153785798352295,0.6683063949402666
2017-07-12,0.12527070530460904,0.6454121306376359,0.6083499005964228,0.6811749780423538,0.35877862595419785,0.23022222222222188,0.16123970184386005,0.6555692199578358
2017-07-13,0.12223911608288066,0.6397744945567652,0.5844930417494965,0.6834195374255881,0.35496183206106835,0.22444444444444445,0.1675166732051787,0.6520555165144053
2017-07-14,0.11542165921607775,0.6234447900466564,0.5725646123260475,0.6890309358836736,0.33587786259541996,0.23933333333333318,0.19850921930168708,0.644676739283204
2017-07-15,0.1030455994652326,0.6269440124416799,0.5377733598409549,0.6889333463452719,0.3568702290076331,0.24333333333333318,0.19438995684582228,0.6401967673928315
2017-07-16,0.10023734696652378,0.6269440124416799,0.5377733598409549,0.6889333463452719,0.3568702290076331,0.24333333333333318,0.19438995684582228,0.6401967673928315
2017-07-17,0.11602187665919281,0.6269440124416799,0.5377733598409549,0.6889333463452719,0.3568702290076331,0.24333333333333318,0.19438995684582228,0.6401967673928315
2017-07-18,0.12034592376876584,0.6249999999999998,0.5487077534791212,0.689665267883283,0.35114503816793885,0.2673333333333332,0.18811298548450361,0.6192023893183407
2017-07-19,0.11861403019905402,0.6100311041990667,0.586481113320076,0.6961061774177811,0.3568702290076331,0.25399999999999956,0.1900745390349159,0.6244729444834851
2017-07-20,0.14875363116043588,0.609253499222395,0.6043737574552779,0.695910998340978,0.35877862595419785,0.27977777777777746,0.17830521773244445,0.6296556570625436
2017-07-21,0.13928766958986175,0.60206065318818,0.5944333996023943,0.6954718454181713,0.364503816793893,0.28444444444444406,0.17673597489211446,0.6378250175685167
2017-07-22,0.14675911014791404,0.5970062208398133,0.5715705765407506,0.6942031814189521,0.35114503816793885,0.28155555555555534,0.1885052961945859,0.6224525650035133
2017-07-23,0.14282073247207386,0.5970062208398133,0.5715705765407506,0.6942031814189521,0.35114503816793885,0.28155555555555534,0.1885052961945859,0.6224525650035133
2017-07-24,0.1436691018296551,0.5970062208398133,0.5715705765407506,0.6942031814189521,0.35114503816793885,0.28155555555555534,0.1885052961945859,0.6224525650035133
2017-07-25,0.13395912420985587,0.5956454121306376,0.5854870775347933,0.6977164048014054,0.34732824427480935,0.2846666666666664,0.19203609258532772,0.6230674631061142
2017-07-26,0.1318374253411701,0.5944790046656296,0.6252485089463278,0.6980579681858107,0.35496183206106835,0.2793333333333332,0.19242840329541,0.626141953619114
2017-07-27,0.13945207023319559,0.5989502332814929,0.5934393638170974,0.6968868937249929,0.3206106870229002,0.2846666666666664,0.19576304433111025,0.615600843288826
2017-07-28,0.14502049579718543,0.5808709175738727,0.5994035785288219,0.6952766663413682,0.33587786259541996,0.3064444444444443,0.20733621027854054,0.6113843991567114
2017-07-29,0.1406209691469623,0.5913685847589425,0.603379721669981,0.694398360495755,0.3244274809160306,0.3224444444444443,0.22145939584150653,0.6006676036542515
2017-07-30,0.14197804992919916,0.5913685847589425,0.603379721669981,0.694398360495755,0.3244274809160306,0.3224444444444443,0.22145939584150653,0.6006676036542515
2017-07-31,0.1485695851572068,0.5913685847589425,0.603379721669981,0.694398360495755,0.3244274809160306,0.3224444444444443,0.22145939584150653,0.6006676036542515
2017-08-01,0.1414228100205811,0.6010886469673407,0.6242544731610309,0.6973260466477996,0.3320610687022896,0.3164444444444441,0.22342094939191837,0.5945186226282493
2017-08-02,0.1408019132512605,0.6018662519440123,0.6719681908548836,0.697960378647409,0.3282442748091601,0.330222222222222,0.2293056100431543,0.5971539002108219
2017-08-03,0.145495086333602,0.6055598755832035,0.6749502982107316,0.6953254611105689,0.3225190839694658,0.3344444444444443,0.21125931737936465,0.5927617709065354
2017-08-04,0.1490788135650176,0.6203343701399688,0.6928429423459335,0.6975700204938032,0.3206106870229002,0.3064444444444443,0.1900745390349159,0.6034785664089943
2017-08-05,0.1706928453150211,0.6290824261275272,0.7256461232604465,0.6995706060310337,0.3263358778625953,0.31400000000000006,0.18713220870929792,0.5977687983134219
2017-08-06,0.16827543208159648,0.6290824261275272,0.7256461232604465,0.6995706060310337,0.3263358778625953,0.31400000000000006,0.18713220870929792,0.5977687983134219
2017-08-07,0.17742448297807112,0.6290824261275272,0.7256461232604465,0.6995706060310337,0.3263358778625953,0.31400000000000006,0.18713220870929792,0.5977687983134219
2017-08-08,0.17851997028380823,0.6240279937791604,0.7365805168986128,0.6966429198789891,0.3206106870229002,0.2997777777777779,0.17673597489211446,0.5838896697118763
2017-08-09,0.17461054366465575,0.6343312597200621,0.6759443339960285,0.6962037669561824,0.3320610687022896,0.3051111111111111,0.18242448018830926,0.5549894588896693
2017-08-10,0.17811258755755963,0.6331648522550541,0.6660039761431449,0.6787352395823169,0.35114503816793885,0.3057777777777777,0.17869752844252673,0.5321503865073787
2017-08-11,0.190227053831905,0.630054432348367,0.6938369781312161,0.6802478774275399,0.3530534351145036,0.3191111111111109,0.18065908199293856,0.5455024595924103
2017-08-12,0.2025333208568065,0.6318040435458785,0.7137176938369834,0.6922025958817216,0.33969465648854946,0.3135555555555558,0.17810906237740332,0.5527933942375265
2017-08-13,0.2125395298244997,0.6318040435458785,0.7137176938369834,0.6922025958817216,0.33969465648854946,0.3135555555555558,0.17810906237740332,0.5527933942375265
2017-08-14,0.22657769041911305,0.6318040435458785,0.7137176938369834,0.6922025958817216,0.33969465648854946,0.3135555555555558,0.17810906237740332,0.5527933942375265
2017-08-15,0.21735936377984996,0.6409409020217727,0.739562624254475,0.6916170586513127,0.34732824427480935,0.3024444444444443,0.15594350725774797,0.5659697821503862
2017-08-16,0.2287779707273798,0.6337480559875581,0.7196819085487078,0.6933248755733387,0.34732824427480935,0.2951111111111109,0.1555511965476657,0.5708011243851017
2017-08-17,0.2231449222689977,0.6224727838258162,0.7345924453280333,0.6747340685078561,0.34732824427480935,0.3024444444444443,0.1610435464888189,0.5558678847505272
