Date,BTC,CAD,TWD,EUR,CNY,HKD,SP500,GBP
2011-05-20,6.4917,6.4917,6.4917,6.4917,6.4917,7.7733,3096.6,1.6222
2011-05-21,6.505,6.505,6.505,6.505,6.505,7.7772,3096.6,1.6102
2011-05-22,6.505,6.505,6.505,6.505,6.505,7.7772,3096.6,1.6102
2011-05-23,6.505,6.505,6.505,6.505,6.505,7.7772,3096.6,1.6102
2011-05-24,6.499,6.499,6.499,6.499,6.499,7.7767,3096.6,1.6185
2011-05-25,6.493,6.493,6.493,6.493,6.493,7.7813,3096.6,1.6277
2011-05-26,6.4913,6.4913,6.4913,6.4913,6.4913,7.7855,3096.6,1.6346
2011-05-27,6.492,6.492,6.492,6.492,6.492,7.7839,3096.6,1.6494
2011-05-28,6.492,6.492,6.492,6.492,6.492,7.7839,3096.6,1.6494
2011-05-29,6.492,6.492,6.492,6.492,6.492,7.7839,3096.6,1.6494
2011-05-30,6.492,6.492,6.492,6.492,6.492,7.7839,3096.6,1.6494
2011-05-31,6.4786,6.4786,6.4786,6.4786,6.4786,7.7777,3096.6,1.6439
2011-06-01,6.478,6.478,6.478,6.478,6.478,7.7767,3096.6,1.6391
2011-06-02,6.4824,6.4824,6.4824,6.4824,6.4824,7.7797,3096.6,1.6325
2011-06-03,6.4796,6.4796,6.4796,6.4796,6.4796,7.7771,3096.6,1.6397
2011-06-04,6.4796,6.4796,6.4796,6.4796,6.4796,7.779,3096.6,1.6362
2011-06-05,6.4796,6.4796,6.4796,6.4796,6.4796,7.779,3096.6,1.6362
2011-06-06,6.4796,6.4796,6.4796,6.4796,6.4796,7.779,3096.6,1.6362
2011-06-07,6.481,6.481,6.481,6.481,6.481,7.7787,3096.6,1.6444
2011-06-08,6.4754,6.4754,6.4754,6.4754,6.4754,7.7814,3096.6,1.6381
2011-06-09,6.4757,6.4757,6.4757,6.4757,6.4757,7.7826,3096.6,1.6382
2011-06-10,6.4801,6.4801,6.4801,6.4801,6.4801,7.7826,3096.6,1.6254
2011-06-11,6.483,6.483,6.483,6.483,6.483,7.7851,3096.6,1.6308
2011-06-12,6.483,6.483,6.483,6.483,6.483,7.7851,3096.6,1.6308
2011-06-13,6.483,6.483,6.483,6.483,6.483,7.7851,3096.6,1.6308
2011-06-14,6.4794,6.4794,6.4794,6.4794,6.4794,7.7841,3096.6,1.6388
2011-06-15,6.482,6.482,6.482,6.482,6.482,7.7895,3096.6,1.6218
2011-06-16,6.4746,6.4746,6.4746,6.4746,6.4746,7.7976,3096.6,1.613
2011-06-17,6.47,6.47,6.47,6.47,6.47,7.7921,3096.6,1.6186
2011-06-18,6.472,6.472,6.472,6.472,6.472,7.7929,3096.6,1.6206
2011-06-19,6.472,6.472,6.472,6.472,6.472,7.7929,3096.6,1.6206
2011-06-20,6.472,6.472,6.472,6.472,6.472,7.7929,3096.6,1.6206
2011-06-21,6.465,6.465,6.465,6.465,6.465,7.7899,3096.6,1.6232
2011-06-22,6.4628,6.4628,6.4628,6.4628,6.4628,7.7891,3096.6,1.6131
2011-06-23,6.4676,6.4676,6.4676,6.4676,6.4676,7.7906,3096.6,1.5977
2011-06-24,6.4737,6.4737,6.4737,6.4737,6.4737,7.7874,3096.6,1.5985
2011-06-25,6.4815,6.4815,6.4815,6.4815,6.4815,7.7873,3096.6,1.5972
2011-06-26,6.4815,6.4815,6.4815,6.4815,6.4815,7.7873,3096.6,1.5972
2011-06-27,6.4815,6.4815,6.4815,6.4815,6.4815,7.7873,3096.6,1.5972
2011-06-28,6.4699,6.4699,6.4699,6.4699,6.4699,7.7843,3096.6,1.6016
2011-06-29,6.4633,6.4633,6.4633,6.4633,6.4633,7.7819,3096.6,1.607
2011-06-30,6.4635,6.4635,6.4635,6.4635,6.4635,7.7814,3096.6,1.6067
2011-07-01,6.4645,6.4645,6.4645,6.4645,6.4645,7.7802,3096.6,1.607
2011-07-02,6.4645,6.4645,6.4645,6.4645,6.4645,7.7802,3096.6,1.607
2011-07-03,6.4645,6.4645,6.4645,6.4645,6.4645,7.7802,3096.6,1.607
2011-07-04,6.4645,6.4645,6.4645,6.4645,6.4645,7.7802,3096.6,1.607
2011-07-05,6.466,6.466,6.466,6.466,6.466,7.7803,3096.6,1.6085
2011-07-06,6.467,6.467,6.467,6.467,6.467,7.7817,3096.6,1.5998
2011-07-07,6.4655,6.4655,6.4655,6.4655,6.4655,7.7828,3096.6,1.5967
2011-07-08,6.4645,6.4645,6.4645,6.4645,6.4645,7.7818,3096.6,1.603
2011-07-09,6.4671,6.4671,6.4671,6.4671,6.4671,7.7885,3096.6,1.5932
2011-07-10,6.4671,6.4671,6.4671,6.4671,6.4671,7.7885,3096.6,1.5932
2011-07-11,6.4671,6.4671,6.4671,6.4671,6.4671,7.7885,3096.6,1.5932
2011-07-12,6.472,6.472,6.472,6.472,6.472,7.7939,3096.6,1.594
2011-07-13,6.4675,6.4675,6.4675,6.4675,6.4675,7.7885,3096.6,1.6111
2011-07-14,6.459,6.459,6.459,6.459,6.459,7.7892,3096.6,1.6125
2011-07-15,6.461,6.461,6.461,6.461,6.461,7.7933,3096.6,1.6149
2011-07-16,6.4688,6.4688,6.4688,6.4688,6.4688,7.7964,3096.6,1.6024
2011-07-17,6.4688,6.4688,6.4688,6.4688,6.4688,7.7964,3096.6,1.6024
2011-07-18,6.4688,6.4688,6.4688,6.4688,6.4688,7.7964,3096.6,1.6024
2011-07-19,6.4631,6.4631,6.4631,6.4631,6.4631,7.7942,3096.6,1.6135
2011-07-20,6.4581,6.4581,6.4581,6.4581,6.4581,7.7912,3096.6,1.6139
2011-07-21,6.4535,6.4535,6.4535,6.4535,6.4535,7.7919,3096.6,1.6301
2011-07-22,6.4464,6.4464,6.4464,6.4464,6.4464,7.7903,3096.6,1.6319
2011-07-23,6.445,6.445,6.445,6.445,6.445,7.792,3096.6,1.6285
2011-07-24,6.445,6.445,6.445,6.445,6.445,7.792,3096.6,1.6285
2011-07-25,6.445,6.445,6.445,6.445,6.445,7.792,3096.6,1.6285
2011-07-26,6.4411,6.4411,6.4411,6.4411,6.4411,7.7904,3096.6,1.6392
2011-07-27,6.4428,6.4428,6.4428,6.4428,6.4428,7.7909,3096.6,1.6357
2011-07-28,6.4418,6.4418,6.4418,6.4418,6.4418,7.7919,3096.6,1.6338
2011-07-29,6.436,6.436,6.436,6.436,6.436,7.7942,3096.6,1.6455
2011-07-30,6.4337,6.4337,6.4337,6.4337,6.4337,7.7906,3096.6,1.6278
2011-07-31,6.4337,6.4337,6.4337,6.4337,6.4337,7.7906,3096.6,1.6278
2011-08-01,6.4337,6.4337,6.4337,6.4337,6.4337,7.7906,3096.6,1.6278
2011-08-02,6.4379,6.4379,6.4379,6.4379,6.4379,7.7945,3096.6,1.6287
2011-08-03,6.434,6.434,6.434,6.434,6.434,7.7988,3096.6,1.6406
2011-08-04,6.4377,6.4377,6.4377,6.4377,6.4377,7.8014,3096.6,1.6308
2011-08-05,6.4401,6.4401,6.4401,6.4401,6.4401,7.8065,3096.6,1.6362
2011-08-06,6.4342,6.4342,6.4342,6.4342,6.4342,7.8047,3096.6,1.6354
2011-08-07,6.4342,6.4342,6.4342,6.4342,6.4342,7.8047,3096.6,1.6354
2011-08-08,6.4342,6.4342,6.4342,6.4342,6.4342,7.8047,3096.6,1.6354
2011-08-09,6.4304,6.4304,6.4304,6.4304,6.4304,7.8087,3096.6,1.6194
2011-08-10,6.4172,6.4172,6.4172,6.4172,6.4172,7.8057,3096.6,1.6169
2011-08-11,6.3935,6.3935,6.3935,6.3935,6.3935,7.7928,3096.6,1.6228
2011-08-12,6.3892,6.3892,6.3892,6.3892,6.3892,7.793,3096.6,1.6284
2011-08-13,6.3902,6.3902,6.3902,6.3902,6.3902,7.793,3096.6,1.6387
2011-08-14,6.3902,6.3902,6.3902,6.3902,6.3902,7.793,3096.6,1.6387
2011-08-15,6.3902,6.3902,6.3902,6.3902,6.3902,7.793,3096.6,1.6387
2011-08-16,6.3818,6.3818,6.3818,6.3818,6.3818,7.7904,3096.6,1.6424
2011-08-17,6.3839,6.3839,6.3839,6.3839,6.3839,7.7895,3096.6,1.6591
2011-08-18,6.3873,6.3873,6.3873,6.3873,6.3873,7.7949,3096.6,1.6489
2011-08-19,6.391,6.391,6.391,6.391,6.391,7.7967,3096.6,1.6544
2011-08-20,6.4004,6.4004,6.4004,6.4004,6.4004,7.7989,3096.6,1.6452
2011-08-21,6.4004,6.4004,6.4004,6.4004,6.4004,7.7989,3096.6,1.6452
2011-08-22,6.4004,6.4004,6.4004,6.4004,6.4004,7.7989,3096.6,1.6452
2011-08-23,6.3975,6.3975,6.3975,6.3975,6.3975,7.797,3096.6,1.6509
2011-08-24,6.388,6.388,6.388,6.388,6.388,7.795,3096.6,1.6375
2011-08-25,6.39,6.39,6.39,6.39,6.39,7.7951,3096.6,1.6289
2011-08-26,6.386,6.386,6.386,6.386,6.386,7.7962,3096.6,1.6321
2011-08-27,6.3809,6.3809,6.3809,6.3809,6.3809,7.7944,3096.6,1.6398
2011-08-28,6.3809,6.3809,6.3809,6.3809,6.3809,7.7944,3096.6,1.6398
2011-08-29,6.3809,6.3809,6.3809,6.3809,6.3809,7.7944,3096.6,1.6398
2011-08-30,6.3802,6.3802,6.3802,6.3802,6.3802,7.794,3096.6,1.6279
2011-08-31,6.3778,6.3778,6.3778,6.3778,6.3778,7.7876,3096.6,1.6269
2011-09-01,6.3812,6.3812,6.3812,6.3812,6.3812,7.783,3096.6,1.6179
2011-09-02,6.3821,6.3821,6.3821,6.3821,6.3821,7.7857,3096.6,1.619
2011-09-03,6.3821,6.3821,6.3821,6.3821,6.3821,7.7857,3096.6,1.619
2011-09-04,6.3821,6.3821,6.3821,6.3821,6.3821,7.7857,3096.6,1.619
2011-09-05,6.3821,6.3821,6.3821,6.3821,6.3821,7.7857,3096.6,1.619
2011-09-06,6.3901,6.3901,6.3901,6.3901,6.3901,7.7948,3096.6,1.5954
2011-09-07,6.394,6.394,6.394,6.394,6.394,7.7939,3096.6,1.5948
2011-09-08,6.3833,6.3833,6.3833,6.3833,6.3833,7.7932,3096.6,1.6021
2011-09-09,6.388,6.388,6.388,6.388,6.388,7.7934,3096.6,1.587
2011-09-10,6.3877,6.3877,6.3877,6.3877,6.3877,7.8001,3096.6,1.5814
2011-09-11,6.3877,6.3877,6.3877,6.3877,6.3877,7.8001,3096.6,1.5814
2011-09-12,6.3877,6.3877,6.3877,6.3877,6.3877,7.8001,3096.6,1.5814
2011-09-13,6.397,6.397,6.397,6.397,6.397,7.804,3096.6,1.5805
2011-09-14,6.391,6.391,6.391,6.391,6.391,7.8036,3096.6,1.5773
2011-09-15,6.3904,6.3904,6.3904,6.3904,6.3904,7.79,3096.6,1.5808
2011-09-16,6.3833,6.3833,6.3833,6.3833,6.3833,7.7942,3096.6,1.5802
2011-09-17,6.3864,6.3864,6.3864,6.3864,6.3864,7.7978,3096.6,1.5674
2011-09-18,6.3864,6.3864,6.3864,6.3864,6.3864,7.7978,3096.6,1.5674
2011-09-19,6.3864,6.3864,6.3864,6.3864,6.3864,7.7978,3096.6,1.5674
2011-09-20,6.3837,6.3837,6.3837,6.3837,6.3837,7.7913,3096.6,1.5718
2011-09-21,6.3811,6.3811,6.3811,6.3811,6.3811,7.7888,3096.6,1.5619
2011-09-22,6.3879,6.3879,6.3879,6.3879,6.3879,7.8011,3096.6,1.5358
2011-09-23,6.3877,6.3877,6.3877,6.3877,6.3877,7.8015,3096.6,1.5475
2011-09-24,6.3975,6.3975,6.3975,6.3975,6.3975,7.7993,3096.6,1.5553
2011-09-25,6.3975,6.3975,6.3975,6.3975,6.3975,7.7993,3096.6,1.5553
2011-09-26,6.3975,6.3975,6.3975,6.3975,6.3975,7.7993,3096.6,1.5553
2011-09-27,6.3975,6.3975,6.3975,6.3975,6.3975,7.7959,3096.6,1.5681
2011-09-28,6.3933,6.3933,6.3933,6.3933,6.3933,7.794,3096.6,1.5648
2011-09-29,6.3964,6.3964,6.3964,6.3964,6.3964,7.7908,3096.6,1.5685
2011-09-30,6.378,6.378,6.378,6.378,6.378,7.784,3096.6,1.5624
2011-10-01,6.3745,6.3745,6.3745,6.3745,6.3745,7.7884,3096.6,1.5474
2011-10-02,6.3745,6.3745,6.3745,6.3745,6.3745,7.7884,3096.6,1.5474
2011-10-03,6.3745,6.3745,6.3745,6.3745,6.3745,7.7884,3096.6,1.5474
2011-10-04,6.3745,6.3745,6.3745,6.3745,6.3745,7.7845,3096.6,1.5403
2011-10-05,6.3745,6.3745,6.3745,6.3745,6.3745,7.7833,3096.6,1.5436
2011-10-06,6.378,6.378,6.378,6.378,6.378,7.7815,3096.6,1.5398
2011-10-07,6.3745,6.3745,6.3745,6.3745,6.3745,7.7817,3096.6,1.5628
2011-10-08,6.3745,6.3745,6.3745,6.3745,6.3745,7.7817,3096.6,1.5628
2011-10-09,6.3745,6.3745,6.3745,6.3745,6.3745,7.7817,3096.6,1.5628
2011-10-10,6.3745,6.3745,6.3745,6.3745,6.3745,7.7817,3096.6,1.5628
2011-10-11,6.3745,6.3745,6.3745,6.3745,6.3745,7.7805,3096.6,1.5594
2011-10-12,6.358,6.358,6.358,6.358,6.358,7.7788,3096.6,1.5757
2011-10-13,6.382,6.382,6.382,6.382,6.382,7.7773,3096.6,1.5729
2011-10-14,6.378,6.378,6.378,6.378,6.378,7.7774,3096.6,1.5808
2011-10-15,6.3695,6.3695,6.3695,6.3695,6.3695,7.7775,3096.6,1.5778
2011-10-16,6.3695,6.3695,6.3695,6.3695,6.3695,7.7775,3096.6,1.5778
2011-10-17,6.3695,6.3695,6.3695,6.3695,6.3695,7.7775,3096.6,1.5778
2011-10-18,6.3804,6.3804,6.3804,6.3804,6.3804,7.7773,3096.6,1.5654
2011-10-19,6.3769,6.3769,6.3769,6.3769,6.3769,7.7761,3096.6,1.5799
2011-10-20,6.3825,6.3825,6.3825,6.3825,6.3825,7.7793,3096.6,1.5726
2011-10-21,6.3823,6.3823,6.3823,6.3823,6.3823,7.7813,3096.6,1.5945
2011-10-22,6.3744,6.3744,6.3744,6.3744,6.3744,7.7779,3096.6,1.5986
2011-10-23,6.3744,6.3744,6.3744,6.3744,6.3744,7.7779,3096.6,1.5986
2011-10-24,6.3744,6.3744,6.3744,6.3744,6.3744,7.7779,3096.6,1.5986
2011-10-25,6.3605,6.3605,6.3605,6.3605,6.3605,7.7741,3096.6,1.5994
2011-10-26,6.3534,6.3534,6.3534,6.3534,6.3534,7.7733,3096.6,1.5905
2011-10-27,6.359,6.359,6.359,6.359,6.359,7.7695,3096.6,1.6081
2011-10-28,6.357,6.357,6.357,6.357,6.357,7.7634,3096.6,1.613
2011-10-29,6.3547,6.3547,6.3547,6.3547,6.3547,7.7641,3096.6,1.6141
2011-10-30,6.3547,6.3547,6.3547,6.3547,6.3547,7.7641,3096.6,1.6141
2011-10-31,6.3547,6.3547,6.3547,6.3547,6.3547,7.7641,3096.6,1.6141
2011-11-01,6.3547,6.3547,6.3547,6.3547,6.3547,7.7717,3096.6,1.5946
2011-11-02,6.355,6.355,6.355,6.355,6.355,7.7704,3096.6,1.5974
2011-11-03,6.3513,6.3513,6.3513,6.3513,6.3513,7.7696,3096.6,1.5959
2011-11-04,6.34,6.34,6.34,6.34,6.34,7.7679,3096.6,1.6026
2011-11-05,6.3481,6.3481,6.3481,6.3481,6.3481,7.769,3096.6,1.6024
2011-11-06,6.3481,6.3481,6.3481,6.3481,6.3481,7.769,3096.6,1.6024
2011-11-07,6.3481,6.3481,6.3481,6.3481,6.3481,7.769,3096.6,1.6024
2011-11-08,6.3462,6.3462,6.3462,6.3462,6.3462,7.7688,3096.6,1.6076
2011-11-09,6.3401,6.3401,6.3401,6.3401,6.3401,7.7708,3096.6,1.5958
2011-11-10,6.3454,6.3454,6.3454,6.3454,6.3454,7.7815,3096.6,1.5935
2011-11-11,6.3454,6.3454,6.3454,6.3454,6.3454,7.7815,3096.6,1.5935
2011-11-12,6.3536,6.3536,6.3536,6.3536,6.3536,7.7813,3096.6,1.5899
2011-11-13,6.3536,6.3536,6.3536,6.3536,6.3536,7.7813,3096.6,1.5899
2011-11-14,6.3536,6.3536,6.3536,6.3536,6.3536,7.7813,3096.6,1.5899
2011-11-15,6.3464,6.3464,6.3464,6.3464,6.3464,7.7819,3096.6,1.5818
2011-11-16,6.3445,6.3445,6.3445,6.3445,6.3445,7.7835,3096.6,1.577
2011-11-17,6.3505,6.3505,6.3505,6.3505,6.3505,7.785,3096.6,1.5801
2011-11-18,6.3565,6.3565,6.3565,6.3565,6.3565,7.788,3096.6,1.5783
2011-11-19,6.3603,6.3603,6.3603,6.3603,6.3603,7.7889,3096.6,1.5662
2011-11-20,6.3603,6.3603,6.3603,6.3603,6.3603,7.7889,3096.6,1.5662
2011-11-21,6.3603,6.3603,6.3603,6.3603,6.3603,7.7889,3096.6,1.5662
2011-11-22,6.3605,6.3605,6.3605,6.3605,6.3605,7.7907,3096.6,1.5646
2011-11-23,6.3576,6.3576,6.3576,6.3576,6.3576,7.794,3096.6,1.5511
2011-11-24,6.3576,6.3576,6.3576,6.3576,6.3576,7.794,3096.6,1.5511
2011-11-25,6.3802,6.3802,6.3802,6.3802,6.3802,7.7957,3096.6,1.5467
2011-11-26,6.3839,6.3839,6.3839,6.3839,6.3839,7.7932,3096.6,1.5538
2011-11-27,6.3839,6.3839,6.3839,6.3839,6.3839,7.7932,3096.6,1.5538
2011-11-28,6.3839,6.3839,6.3839,6.3839,6.3839,7.7932,3096.6,1.5538
2011-11-29,6.3769,6.3769,6.3769,6.3769,6.3769,7.7923,3096.6,1.5625
2011-11-30,6.3765,6.3765,6.3765,6.3765,6.3765,7.773,3096.6,1.5705
2011-12-01,6.3655,6.3655,6.3655,6.3655,6.3655,7.7695,3096.6,1.5698
2011-12-02,6.3596,6.3596,6.3596,6.3596,6.3596,7.7676,3096.6,1.5592
2011-12-03,6.3629,6.3629,6.3629,6.3629,6.3629,7.7695,3096.6,1.5689
2011-12-04,6.3629,6.3629,6.3629,6.3629,6.3629,7.7695,3096.6,1.5689
2011-12-05,6.3629,6.3629,6.3629,6.3629,6.3629,7.7695,3096.6,1.5689
2011-12-06,6.3645,6.3645,6.3645,6.3645,6.3645,7.7723,3096.6,1.558
2011-12-07,6.3642,6.3642,6.3642,6.3642,6.3642,7.7726,3096.6,1.5691
2011-12-08,6.3618,6.3618,6.3618,6.3618,6.3618,7.7757,3096.6,1.5635
2011-12-09,6.3641,6.3641,6.3641,6.3641,6.3641,7.7817,3096.6,1.5642
2011-12-10,6.3604,6.3604,6.3604,6.3604,6.3604,7.783,3096.6,1.5597
2011-12-11,6.3604,6.3604,6.3604,6.3604,6.3604,7.783,3096.6,1.5597
2011-12-12,6.3604,6.3604,6.3604,6.3604,6.3604,7.783,3096.6,1.5597
2011-12-13,6.3648,6.3648,6.3648,6.3648,6.3648,7.7767,3096.6,1.5528
2011-12-14,6.371,6.371,6.371,6.371,6.371,7.7839,3096.6,1.5445
2011-12-15,6.3733,6.3733,6.3733,6.3733,6.3733,7.7805,3096.6,1.5486
2011-12-16,6.3479,6.3479,6.3479,6.3479,6.3479,7.7844,3096.6,1.5514
2011-12-17,6.3376,6.3376,6.3376,6.3376,6.3376,7.7851,3096.6,1.5531
2011-12-18,6.3376,6.3376,6.3376,6.3376,6.3376,7.7851,3096.6,1.5531
2011-12-19,6.3376,6.3376,6.3376,6.3376,6.3376,7.7851,3096.6,1.5531
2011-12-20,6.3459,6.3459,6.3459,6.3459,6.3459,7.7823,3096.6,1.5674
2011-12-21,6.3386,6.3386,6.3386,6.3386,6.3386,7.7813,3096.6,1.568
2011-12-22,6.3392,6.3392,6.3392,6.3392,6.3392,7.7817,3096.6,1.5667
2011-12-23,6.3364,6.3364,6.3364,6.3364,6.3364,7.776,3096.6,1.5615
2011-12-24,6.3364,6.3364,6.3364,6.3364,6.3364,7.776,3096.6,1.5615
2011-12-25,6.3364,6.3364,6.3364,6.3364,6.3364,7.776,3096.6,1.5615
2011-12-26,6.3364,6.3364,6.3364,6.3364,6.3364,7.776,3096.6,1.5615
2011-12-27,6.321,6.321,6.321,6.321,6.321,7.7764,3096.6,1.5671
2011-12-28,6.3211,6.3211,6.3211,6.3211,6.3211,7.7726,3096.6,1.5478
2011-12-29,6.3187,6.3187,6.3187,6.3187,6.3187,7.7725,3096.6,1.5386
2011-12-30,6.2939,6.2939,6.2939,6.2939,6.2939,7.7663,3096.6,1.5537
2011-12-31,6.2939,6.2939,6.2939,6.2939,6.2939,7.7663,3096.6,1.5537
2012-01-01,6.2939,6.2939,6.2939,6.2939,6.2939,7.7663,3096.6,1.5537
2012-01-02,6.2939,6.2939,6.2939,6.2939,6.2939,7.7663,3096.6,1.5537
2012-01-03,6.294,6.294,6.294,6.294,6.294,7.767,3096.6,1.5655
2012-01-04,6.2941,6.2941,6.2941,6.2941,6.2941,7.7674,3096.6,1.5638
2012-01-05,6.3013,6.3013,6.3013,6.3013,6.3013,7.765,3096.6,1.548
2012-01-06,6.3088,6.3088,6.3088,6.3088,6.3088,7.7654,3096.6,1.5431
2012-01-07,6.3143,6.3143,6.3143,6.3143,6.3143,7.766,3096.6,1.5436
2012-01-08,6.3143,6.3143,6.3143,6.3143,6.3143,7.766,3096.6,1.5436
2012-01-09,6.3143,6.3143,6.3143,6.3143,6.3143,7.766,3096.6,1.5436
2012-01-10,6.3141,6.3141,6.3141,6.3141,6.3141,7.7657,3096.6,1.5489
2012-01-11,6.3149,6.3149,6.3149,6.3149,6.3149,7.7663,3096.6,1.5325
2012-01-12,6.3177,6.3177,6.3177,6.3177,6.3177,7.7671,3096.6,1.5325
2012-01-13,6.3065,6.3065,6.3065,6.3065,6.3065,7.7672,3096.6,1.5301
2012-01-14,6.3065,6.3065,6.3065,6.3065,6.3065,7.7672,3096.6,1.5301
2012-01-15,6.3065,6.3065,6.3065,6.3065,6.3065,7.7672,3096.6,1.5301
2012-01-16,6.3065,6.3065,6.3065,6.3065,6.3065,7.7672,3096.6,1.5301
2012-01-17,6.3136,6.3136,6.3136,6.3136,6.3136,7.7652,3096.6,1.5356
2012-01-18,6.3109,6.3109,6.3109,6.3109,6.3109,7.7608,3096.6,1.541
2012-01-19,6.3162,6.3162,6.3162,6.3162,6.3162,7.7596,3096.6,1.5484
2012-01-20,6.333,6.333,6.333,6.333,6.333,7.7608,3096.6,1.554
2012-01-21,6.333,6.333,6.333,6.333,6.333,7.7596,3096.6,1.5582
2012-01-22,6.333,6.333,6.333,6.333,6.333,7.7596,3096.6,1.5582
2012-01-23,6.333,6.333,6.333,6.333,6.333,7.7596,3096.6,1.5582
2012-01-24,6.333,6.333,6.333,6.333,6.333,7.7598,3096.6,1.5595
2012-01-25,6.333,6.333,6.333,6.333,6.333,7.7603,3096.6,1.557
2012-01-26,6.333,6.333,6.333,6.333,6.333,7.7562,3096.6,1.5706
2012-01-27,6.333,6.333,6.333,6.333,6.333,7.7538,3096.6,1.5716
2012-01-28,6.331,6.331,6.331,6.331,6.331,7.7557,3096.6,1.569
2012-01-29,6.331,6.331,6.331,6.331,6.331,7.7557,3096.6,1.569
2012-01-30,6.331,6.331,6.331,6.331,6.331,7.7557,3096.6,1.569
2012-01-31,6.308,6.308,6.308,6.308,6.308,7.7555,3096.6,1.5754
2012-02-01,6.3076,6.3076,6.3076,6.3076,6.3076,7.7552,3096.6,1.5849
2012-02-02,6.3017,6.3017,6.3017,6.3017,6.3017,7.7551,3096.6,1.5813
2012-02-03,6.3027,6.3027,6.3027,6.3027,6.3027,7.7539,3096.6,1.5779
2012-02-04,6.312,6.312,6.312,6.312,6.312,7.754,3096.6,1.5832
2012-02-05,6.312,6.312,6.312,6.312,6.312,7.754,3096.6,1.5832
2012-02-06,6.312,6.312,6.312,6.312,6.312,7.754,3096.6,1.5832
2012-02-07,6.3046,6.3046,6.3046,6.3046,6.3046,7.7534,3096.6,1.5891
2012-02-08,6.2938,6.2938,6.2938,6.2938,6.2938,7.7533,3096.6,1.582
2012-02-09,6.2947,6.2947,6.2947,6.2947,6.2947,7.7559,3096.6,1.5838
2012-02-10,6.2991,6.2991,6.2991,6.2991,6.2991,7.7549,3096.6,1.5748
2012-02-11,6.2972,6.2972,6.2972,6.2972,6.2972,7.7535,3096.6,1.578
2012-02-12,6.2972,6.2972,6.2972,6.2972,6.2972,7.7535,3096.6,1.578
2012-02-13,6.2972,6.2972,6.2972,6.2972,6.2972,7.7535,3096.6,1.578
2012-02-14,6.2995,6.2995,6.2995,6.2995,6.2995,7.7544,3096.6,1.5691
2012-02-15,6.2998,6.2998,6.2998,6.2998,6.2998,7.7532,3096.6,1.571
2012-02-16,6.3014,6.3014,6.3014,6.3014,6.3014,7.7538,3096.6,1.5795
2012-02-17,6.2985,6.2985,6.2985,6.2985,6.2985,7.7535,3096.6,1.5813
2012-02-18,6.2985,6.2985,6.2985,6.2985,6.2985,7.7535,3096.6,1.5813
2012-02-19,6.2985,6.2985,6.2985,6.2985,6.2985,7.7535,3096.6,1.5813
2012-02-20,6.2985,6.2985,6.2985,6.2985,6.2985,7.7535,3096.6,1.5813
2012-02-21,6.296,6.296,6.296,6.296,6.296,7.7544,3096.6,1.5796
2012-02-22,6.296,6.296,6.296,6.296,6.296,7.755,3096.6,1.5677
2012-02-23,6.298,6.298,6.298,6.298,6.298,7.7555,3096.6,1.57
2012-02-24,6.2976,6.2976,6.2976,6.2976,6.2976,7.7538,3096.6,1.5869
2012-02-25,6.3012,6.3012,6.3012,6.3012,6.3012,7.7549,3096.6,1.5845
2012-02-26,6.3012,6.3012,6.3012,6.3012,6.3012,7.7549,3096.6,1.5845
2012-02-27,6.3012,6.3012,6.3012,6.3012,6.3012,7.7549,3096.6,1.5845
2012-02-28,6.2989,6.2989,6.2989,6.2989,6.2989,7.755,3096.6,1.5887
2012-02-29,6.2935,6.2935,6.2935,6.2935,6.2935,7.7551,3096.6,1.5951
2012-03-01,6.3001,6.3001,6.3001,6.3001,6.3001,7.7551,3096.6,1.5953
2012-03-02,6.2982,6.2982,6.2982,6.2982,6.2982,7.7585,3096.6,1.5852
2012-03-03,6.3066,6.3066,6.3066,6.3066,6.3066,7.7627,3096.6,1.587
2012-03-04,6.3066,6.3066,6.3066,6.3066,6.3066,7.7627,3096.6,1.587
2012-03-05,6.3066,6.3066,6.3066,6.3066,6.3066,7.7627,3096.6,1.587
2012-03-06,6.3082,6.3082,6.3082,6.3082,6.3082,7.7635,3096.6,1.572
2012-03-07,6.3097,6.3097,6.3097,6.3097,6.3097,7.7636,3096.6,1.5746
2012-03-08,6.3159,6.3159,6.3159,6.3159,6.3159,7.7553,3096.6,1.5822
2012-03-09,6.3109,6.3109,6.3109,6.3109,6.3109,7.7557,3096.6,1.5677
2012-03-10,6.3258,6.3258,6.3258,6.3258,6.3258,7.7585,3096.6,1.5615
2012-03-11,6.3258,6.3258,6.3258,6.3258,6.3258,7.7585,3096.6,1.5615
2012-03-12,6.3258,6.3258,6.3258,6.3258,6.3258,7.7585,3096.6,1.5615
2012-03-13,6.3266,6.3266,6.3266,6.3266,6.3266,7.7593,3096.6,1.5736
2012-03-14,6.3315,6.3315,6.3315,6.3315,6.3315,7.7614,3096.6,1.5686
2012-03-15,6.3282,6.3282,6.3282,6.3282,6.3282,7.7612,3096.6,1.5669
2012-03-16,6.3222,6.3222,6.3222,6.3222,6.3222,7.762,3096.6,1.5845
2012-03-17,6.3191,6.3191,6.3191,6.3191,6.3191,7.7623,3096.6,1.5894
2012-03-18,6.3191,6.3191,6.3191,6.3191,6.3191,7.7623,3096.6,1.5894
2012-03-19,6.3191,6.3191,6.3191,6.3191,6.3191,7.7623,3096.6,1.5894
2012-03-20,6.3203,6.3203,6.3203,6.3203,6.3203,7.7625,3096.6,1.5857
